  2.8315000e+002  1.3950650e+004
  2.8815000e+002  1.3621275e+004
  2.9315000e+002  1.3178110e+004
  2.9815000e+002  1.2655663e+004
  3.0315000e+002  1.2080956e+004
  3.0815000e+002  1.1509376e+004
  3.1315000e+002  1.0900854e+004
  3.1815000e+002  1.0029678e+004
  3.2315000e+002  9.2315849e+003
  3.2815000e+002  8.4376873e+003
  3.3315000e+002  7.7664625e+003
  3.3815000e+002  7.0987479e+003
